norm_class,libnorm,znorm,learnable,config,metric,mean,sd,ci
NBVST,False,True,True,normclassNBVST_libnormFalse_znormTrue_learnableTrue,loss,22.792889022827147,0.8241440929768634,1.0233100495816674
NBVST,False,True,True,normclassNBVST_libnormFalse_znormTrue_learnableTrue,mae,0.7602163553237915,0.019108417104300023,0.02372623358107039
NBVST,False,True,True,normclassNBVST_libnormFalse_znormTrue_learnableTrue,mse,1.3028560161590577,0.07193308641681515,0.08931672368343976
NBVST,False,True,True,normclassNBVST_libnormFalse_znormTrue_learnableTrue,nb,22.783493041992188,0.8239651630983794,1.0230878787933522
NBVST,False,True,True,normclassNBVST_libnormFalse_znormTrue_learnableTrue,num_epochs,99.0,0.0,0.0
NBVST,False,True,True,normclassNBVST_libnormFalse_znormTrue_learnableTrue,r2,0.6591531991958618,0.016685188687626435,0.02071739809666247
NBVST,False,True,True,normclassNBVST_libnormFalse_znormTrue_learnableTrue,rmse,1.1410850524902343,0.031242892384124702,0.03879317467312223
NBVST,False,True,True,normclassNBVST_libnormFalse_znormTrue_learnableTrue,time,28.81412319615483,0.9172688079793071,1.1389396555431894
NBVST,True,False,False,normclassNBVST_libnormTrue_znormFalse_learnableFalse,best_epoch,299.0,0.0,0.0
NBVST,True,False,False,normclassNBVST_libnormTrue_znormFalse_learnableFalse,loss,6491.08642578125,1898.0773721920166,2356.774338856038
NBVST,True,False,False,normclassNBVST_libnormTrue_znormFalse_learnableFalse,mae,6.745723819732666,0.08307047334115292,0.10314561606145509
NBVST,True,False,False,normclassNBVST_libnormTrue_znormFalse_learnableFalse,mse,50.20758209228516,0.7478643986102661,0.9285962992926783
NBVST,True,False,False,normclassNBVST_libnormTrue_znormFalse_learnableFalse,nb,6477.57578125,1855.2916837114456,2303.648889831351
NBVST,True,False,False,normclassNBVST_libnormTrue_znormFalse_learnableFalse,num_epochs,299.0,0.0,0.0
NBVST,True,False,False,normclassNBVST_libnormTrue_znormFalse_learnableFalse,r2,-12.137682914733887,0.13579396068775101,0.1686104721594778
NBVST,True,False,False,normclassNBVST_libnormTrue_znormFalse_learnableFalse,rmse,7.0855731010437015,0.05286273689034612,0.06563775724326096
NBVST,True,False,False,normclassNBVST_libnormTrue_znormFalse_learnableFalse,time,90.72087116837501,2.746250424716956,3.4099202824228465
NBVST,True,False,True,normclassNBVST_libnormTrue_znormFalse_learnableTrue,best_epoch,299.0,0.0,0.0
NBVST,True,False,True,normclassNBVST_libnormTrue_znormFalse_learnableTrue,loss,3957.932958984375,802.0711328452736,995.9028496524867
NBVST,True,False,True,normclassNBVST_libnormTrue_znormFalse_learnableTrue,mae,6.855296516418457,0.03662399353682322,0.04547469424512096
NBVST,True,False,True,normclassNBVST_libnormTrue_znormFalse_learnableTrue,mse,51.12147445678711,0.3681988787745975,0.4571792919534098
NBVST,True,False,True,normclassNBVST_libnormTrue_znormFalse_learnableTrue,nb,3951.487060546875,776.1774074748529,963.7515430806599
NBVST,True,False,True,normclassNBVST_libnormTrue_znormFalse_learnableTrue,num_epochs,299.0,0.0,0.0
NBVST,True,False,True,normclassNBVST_libnormTrue_znormFalse_learnableTrue,r2,-12.379233741760254,0.261919277054204,0.3252157367537627
NBVST,True,False,True,normclassNBVST_libnormTrue_znormFalse_learnableTrue,rmse,7.149891185760498,0.02575706836455183,0.03198162448753706
NBVST,True,False,True,normclassNBVST_libnormTrue_znormFalse_learnableTrue,time,88.596494358778,1.5727167503123736,1.9527857682349032
NBVST,True,True,False,normclassNBVST_libnormTrue_znormTrue_learnableFalse,best_epoch,102.0,9.591663046625438,11.909622687896261
